<<<<<<< HEAD
2660,1364
2661,584
2662,199
2663,175
2664,545
2665,841
2666,446
2667,199
2668,130115
2669,233
2670,214
2671,122
2672,847
2673,1088
2674,447
2675,206
2676,57854
2677,29416
2678,440
2679,219
2680,7529
2681,310
2682,261
2683,159
2684,263
2685,648
2686,4878
2687,126
2688,7576
2689,19734
2690,1070
2691,162
2692,476
2693,150
2694,1147
2695,319
2696,62487
2697,190
2698,1224
2699,162
2700,52198
2701,268
2702,1930
2703,235
2704,1378
2705,673
2706,254
2707,123
2708,245706
2709,245
2710,9289
2711,117
2712,6916
2713,110
2714,592
2715,4182
2716,77545
2717,213
2718,307
2719,178
2720,117097
2721,326
2722,186627
2723,398
2724,28422
2725,499
2726,4087
2727,414
2728,2206
2729,195
2730,591
2731,266
2732,111569
2733,204
2734,61016
2735,264
2736,391308
2737,146
2738,218
2739,4651
2740,434
2741,429
2742,143
2743,772
2744,43575
2745,513
2746,185
2747,217
2748,5102
2749,655
2750,182
2751,256
2752,1371
2753,729
2754,180
2755,3595
2756,428
2757,816
2758,202
2759,452
2760,458828
2761,158
2762,428
2763,133
2764,47393
2765,2050
2766,298
2767,144
2768,59613
2769,566
2770,190
2771,139
2772,45062
2773,477
2774,279
2775,280
2776,88507
2777,82
2778,384
2779,157
2780,1492
2781,1009
2782,4174
2783,200
2784,60946
2785,235
2786,337
2787,150
2788,35251
2789,162
2790,907
2791,143
2792,234822
2793,166
2794,1207
2795,151
2796,27907
2797,239
2798,272
2799,97
2800,519387
2801,233
2802,213
2803,183
2804,7234855
2805,439
2806,107
2807,110
2808,507
2809,107
2810,141
2811,307
2812,153
2813,3092
2814,857
2815,128
2816,281221
2817,116
2818,125
2819,104
2820,676
2821,149
2822,95
2823,121
2824,238536
2825,114
2826,422
2827,179
2828,2478653
2829,3705
2830,86
2831,38
2832,11917
2833,74
2834,69
2835,188
2836,185318
2837,70
2838,202
2839,45
2840,212681
2841,230
2842,73
2843,47
2844,85
2845,128
2846,93
2847,123
2848,1643
2849,50
2850,106
2851,55
2852,92
2853,79
2854,37
2855,143
2856,326269
2857,77
2858,258
2859,53
2860,118629
2861,61
2862,83
2863,94
2864,127311
2865,1102
2866,72
2867,66
2868,614
2869,130
2870,187
2871,177
2872,583
2873,204
2874,90
2875,36
2876,46
2877,3740
2878,20
2879,164
2880,1117686
2881,57
2882,68
2883,136
2884,92
2885,813
2886,35
2887,98
2888,633
2889,284
2890,903
2891,203
2892,100
2893,228
2894,74
2895,520
2896,6138683
2897,127
2898,60
2899,12
2900,37
2901,68
2902,107
2903,26
2904,281108
2905,2756
2906,11
2907,23
2908,43
2909,19
2910,44
2911,36
2912,31
2913,6161
2914,6
2915,19
2916,37
2917,19
2918,24
2919,73
2920,3531814
2921,0
2922,19
2923,0
2924,4
2925,4
2926,3
2927,2
2928,4
2929,0
2930,13
2931,0
2932,5
2933,26
2934,1
2935,0
2936,11
2937,0
2938,2
2939,2
2940,4
2941,0
2942,3
2943,3
2944,4
2945,1
2946,0
2947,2
2948,1
2949,1
2950,0
2951,1
2952,2
2953,1
2954,0
2955,0
2956,11
2957,1
2958,5
2959,2
2960,5
2961,3
2962,1
2963,2
2964,3
2965,1
2966,5
2967,2
2968,2
2969,1
2970,2
2971,1
2972,5
2973,0
2974,1
2975,2
2976,12
2977,1
2978,1
2979,2
2980,6
2981,2
2982,2
2983,2
2984,4
2985,10
2986,50
2987,2
2988,10
2989,2
2990,0
2991,1
2992,5
2993,415
2994,10
2995,2
2996,1
2997,1
2998,0
2999,2
3000,2
=======
0,0
1,259398
2,6862
3,3881
4,4488
5,11232
6,103663
7,7438
8,213221
9,41458
10,17599
11,12497
12,43409
13,292665
14,223092
15,10352
16,90924
17,14061
18,4131
19,26245
20,11559
21,1594953
22,14174
23,10750
24,111347
25,19048
26,16399
27,22576
28,24936
29,32798
30,29199
31,563810
32,38860
33,36319
34,49387
35,91233
36,53961
37,36906
38,541638
39,718285
40,38646
41,47043
42,215682
43,73837
44,65053
45,176032
46,308409
47,153031
48,191502
49,27371
50,32754
51,133586
52,70193
53,109032
54,52532
55,53379
56,277608
57,132389
58,95963
59,64127
60,43539
61,31036
62,27769
63,52741
64,131208
65,43663
66,63893
67,33179
68,71620
69,104134
70,29662
71,33108
72,41401
73,38398
74,72270
75,42198
76,33046
77,49985
78,41618
79,55936
80,81137
81,51782
82,65087
83,47297
84,93851
85,55770
86,60622
87,70025
88,31781
89,164345
90,29130
91,31714
92,60660
93,193207
94,34465
95,25248
96,97198
97,75945
98,39492
99,44619
100,48208
101,102658
102,34221
103,19202
104,23732
105,23501
106,102072
107,20687
108,34125
109,21336
110,19074
111,20012
112,97919
113,20008
114,19461
115,19659
116,43404
117,35748
118,21956
119,22812
120,25827
121,46651
122,18029
123,14641
124,47443
125,49775
126,151112
127,13758
128,56927
129,13062
130,14792
131,15565
132,26889
133,25009
134,14018
135,12399
136,17174
137,25486
138,17459
139,14827
140,19810
141,16720
142,15489
143,16134
144,33094
145,21788
146,25196
147,34091
148,28927
149,46889
150,20777
151,21116
152,23019
153,21045
154,39489
155,17913
156,23101
157,20048
158,16296
159,26337
160,46282
161,28908
162,27360
163,12242
164,23286
165,37438
166,22115
167,11273
168,15448
169,18357
170,30638
171,15647
172,24524
173,23469
174,21376
175,15164
176,25929
177,17216
178,14910
179,19079
180,19412
181,25171
182,18275
183,13607
184,16652
185,19046
186,16645
187,14200
188,14637
189,14700
190,13164
191,15559
192,52188
193,12406
194,18286
195,17350
196,30927
197,32464
198,25108
199,21193
200,20943
201,20257
202,18849
203,22596
204,22096
205,37111
206,36982
207,13351
208,25409
209,22553
210,18299
211,12711
212,41814
213,32434
214,12602
215,17535
216,17838
217,13550
218,18197
219,15473
220,18095
221,15915
222,12051
223,14148
224,24034
225,20581
226,19567
227,14391
228,17504
229,44828
230,11600
231,12343
232,14030
233,12408
234,18806
235,12487
236,14771
237,12369
238,11745
239,15341
240,24812
241,11082
242,12025
243,11144
244,14136
245,38825
246,9629
247,8999
248,14156
249,12681
250,13460
251,11156
252,15254
253,11068
254,12731
255,138425
256,16322
257,10983
258,32232
259,10424
260,12220
261,18230
262,11903
263,16550
264,11472
265,12104
266,17475
267,14406
268,14097
269,12171
270,16247
271,19182
272,19470
273,13818
274,28232
275,13374
276,17707
277,18874
278,11906
279,15608
280,42958
281,13704
282,15254
283,10513
284,12377
285,27752
286,19558
287,36039
288,14869
289,12392
290,20121
291,13296
292,38817
293,19636
294,17526
295,21335
296,17404
297,12416
298,17812
299,13699
300,23525
301,28264
302,31935
303,22906
304,35207
305,21093
306,27132
307,17632
308,17791
309,19453
310,12035
311,12858
312,14598
313,10515
314,15354
315,27858
316,10355
317,9782
318,85333
319,10243
320,13910
321,13664
322,11850
323,11836
324,11391
325,16757
326,9919
327,9635
328,13554
329,12204
330,18808
331,9854
332,15810
333,11824
334,14167
335,11968
336,14357
337,10537
338,11288
339,12395
340,20761
341,21363
342,16897
343,13255
344,15899
345,10923
346,19717
347,10645
348,13935
349,11430
350,11481
351,11823
352,16955
353,42224
354,12555
355,11970
356,12355
357,16661
358,12784
359,11296
360,12026
361,9491
362,12955
363,12545
364,10739
365,9949
366,10655
367,10062
368,12244
369,10513
370,9241
371,49723
372,11927
373,14325
374,9281
375,10231
376,11289
377,15882
378,16113
379,8490
380,53141
381,10283
382,8439
383,7900
384,12384
385,9742
386,7441
387,8692
388,8627
389,15765
390,8553
391,8702
392,12957
393,9033
394,10872
395,8861
396,10665
397,13419
398,7996
399,8086
400,10325
401,6729
402,10790
403,6835
404,8425
405,18306
406,9225
407,6858
408,8480
409,10020
410,11145
411,6272
412,8296
413,6981
414,8856
415,9250
416,12752
417,8215
418,6167
419,7793
420,12721
421,13055
422,8027
423,6429
424,26659
425,7883
426,11924
427,19389
428,18442
429,9340
430,8262
431,9421
432,15781
433,8466
434,9006
435,8982
436,11209
437,14386
438,8636
439,11226
440,13622
441,31685
442,12188
443,8226
444,12856
445,10373
446,7175
447,9242
448,12029
449,7250
450,7379
451,5474
452,9097
453,13551
454,7254
455,7474
456,15158
457,6304
458,9444
459,7355
460,8486
461,8304
462,7301
463,7245
464,10213
465,6762
466,7044
467,7416
468,7714
469,13924
470,12536
471,6794
472,8412
473,9950
474,9608
475,7366
476,7818
477,22189
478,11800
479,12344
480,12569
481,6655
482,7536
483,8343
484,8194
485,43494
486,10154
487,6572
488,10690
489,17538
490,17125
491,8943
492,18029
493,8700
494,8359
495,12701
496,10354
497,11859
498,7678
499,8715
500,14795
501,13916
502,10943
503,7869
504,10776
505,7564
506,12670
507,9430
508,10030
509,11349
510,12249
511,8178
512,13143
513,8904
514,16884
515,8169
516,10800
517,278751
518,17333
519,12342
520,18011
521,13673
522,15448
523,10999
524,23426
525,9867
526,18222
527,22667
528,18350
529,16655
530,14393
531,11824
532,9631
533,17543
534,8703
535,9612
536,14518
537,6902
538,11177
539,8326
540,9579
541,10502
542,9734
543,8406
544,11084
545,8950
546,10751
547,11813
548,8463
549,17692
550,8539
551,8153
552,10563
553,22187
554,10331
555,18432
556,7301
557,39190
558,10384
559,7618
560,11858
561,8681
562,9001
563,6458
564,8544
565,14542
566,13928
567,7317
568,7838
569,8113
570,24924
571,6661
572,9305
573,67722
574,9224
575,7540
576,10136
577,7419
578,7107
579,6937
580,66468
581,13107
582,7097
583,6346
584,10065
585,9719
586,10154
587,7274
588,11458
589,6286
590,8661
591,5568
592,9562
593,8755
594,6011
595,7242
596,7917
597,10384
598,6721
599,6433
600,11174
601,5538
602,8264
603,7035
604,5670
605,7558
606,5218
607,5932
608,11121
609,6828
610,7210
611,5067
612,8541
613,8806
614,5675
615,10020
616,7610
617,5508
618,5445
619,5013
620,7058
621,5303
622,5706
623,4930
624,8950
625,5363
626,5508
627,5153
628,4968
629,7137
630,5998
631,4595
632,9213
633,6189
634,6882
635,5504
636,5728
637,5047
638,6254
639,5831
640,9777
641,8920
642,12233
643,8104
644,84690
645,11038
646,13788
647,13382
648,18479
649,8671
650,6226
651,5231
652,4991
653,4437
654,4503
655,4159
656,6532
657,3989
658,5352
659,4665
660,7312
661,18680
662,6793
663,5544
664,6807
665,3890
666,5531
667,4419
668,5994
669,7595
670,4233
671,3464
672,11325
673,3982
674,4110
675,4007
676,7870
677,6025
678,4519
679,3556
680,4927
681,4765
682,4337
683,17370
684,10947
685,6310
686,4320
687,4076
688,16349
689,5022
690,5749
691,4911
692,7469
693,6496
694,6211
695,4839
696,5107
697,3991
698,77069
699,4401
700,9326
701,4833
702,6352
703,4601
704,9331
705,37701
706,6696
707,4494
708,11380
709,5992
710,4438
711,4264
712,5527
713,5497
714,4774
715,4528
716,5144
717,5631
718,4439
719,5282
720,6787
721,6909
722,4079
723,4224
724,4974
725,6047
726,6159
727,5938
728,5088
729,6596
730,4074
731,4048
732,5016
733,3817
734,6474
735,5362
736,8411
737,3472
738,3838
739,5715
740,5569
741,6084
742,5697
743,6746
744,6124
745,3744
746,3789
747,4055
748,4844
749,5023
750,7680
751,6076
752,7253
753,4261
754,5918
755,3766
756,5768
757,7254
758,4571
759,4999
760,6024
761,4734
762,4519
763,3463
764,4050
765,6607
766,3803
767,3806
768,7530
769,4042
770,28114
771,4160
772,4583
773,9705
774,6462
775,5010
776,5225
777,3721
778,4271
779,5098
780,4841
781,4061
782,3933
783,4427
784,8664
785,4008
786,5864
787,5232
788,4985
789,8667
790,3778
791,3639
792,7493
793,9686
794,3999
795,4088
796,4147
797,3966
798,5475
799,6368
800,9677
801,3727
802,5081
803,3655
804,5903
805,4909
806,4416
807,3881
808,7963
809,5781
810,4973
811,4877
812,4929
813,4458
814,6154
815,11936
816,7631
817,4068
818,4407
819,5568
820,5595
821,6441
822,4145
823,3514
824,4483
825,8688
826,5034
827,5211
828,5233
829,8016
830,62917
831,3302
832,18061
833,3384
834,6296
835,4026
836,3881
837,5962
838,3672
839,4141
840,7639
841,4260
842,3803
843,4133
844,4149
845,3721
846,3562
847,3697
848,10219
849,4473
850,4354
851,3518
852,9925
853,4599
854,4762
855,5369
856,7251
857,3090
858,4265
859,13866
860,4272
861,4314
862,4001
863,2802
864,6847
865,5765
866,13372
867,4029
868,4902
869,103412
870,3804
871,3853
872,5990
873,4070
874,7261
875,6564
876,3790
877,3613
878,3468
879,3575
880,7701
881,64960
882,5174
883,3101
884,4857
885,4947
886,4793
887,5632
888,5017
889,3858
890,7284
891,3599
892,5641
893,3551
894,3949
895,5540
896,13101
897,3996
898,3820
899,5098
900,1385870
901,4120
902,6052
903,4476
904,6610
905,4634
906,3886
907,3966
908,5103
909,3583
910,4834
911,3944
912,17128
913,3721
914,3745
915,3698
916,4332
917,4745
918,5550
919,5319
920,6113
921,9259
922,7749
923,21274
924,9200
925,6130
926,5212
927,8260
928,6306
929,19730
930,6174
931,4925
932,5044
933,4881
934,5767
935,4236
936,7286
937,4056
938,11541
939,3287
940,7216
941,4706
942,3873
943,3686
944,6597
945,5233
946,3540
947,4525
948,5336
949,8855
950,4820
951,4560
952,16409
953,4600
954,4510
955,4084
956,4870
957,6337
958,4611
959,7722
960,6750
961,3452
962,3872
963,4334
964,4342
965,10410
966,4649
967,3172
968,4841
969,4155
970,6491
971,2978
972,5619
973,4436
974,4406
975,3446
976,6271
977,4407
978,4301
979,3491
980,8626
981,33386
982,5169
983,3551
984,5512
985,3616
986,153245
987,3360
988,4247
989,5295
990,5757
991,12493
992,31362
993,3818
994,4071
995,3558
996,3856
997,4899
998,4620
999,3543
1000,6989
1001,3946
1002,4541
1003,3978
1004,4357
1005,5113
1006,4494
1007,3128
1008,7495
1009,3217
1010,4721
1011,5230
1012,3734
1013,34360
1014,3657
1015,13237
1016,4351
1017,3272
1018,4149
1019,3332
1020,5674
1021,3846
1022,6831
1023,3729
1024,14493
1025,3873
1026,3973
1027,3264
1028,5876
1029,14612
1030,4431
1031,3729
1032,5381
1033,3349
1034,5323
1035,3822
1036,7376
1037,3215
1038,3994
1039,4569
1040,8445
1041,4190
1042,4012
1043,19157
1044,4681
1045,5041
1046,5049
1047,4096
1048,7423
1049,3995
1050,10058
1051,6459
1052,6585
1053,5005
1054,4303
1055,7897
1056,7154
1057,4213
1058,3991
1059,6205
1060,21435
1061,5304
1062,5553
1063,4239
1064,5464
1065,4626
1066,5366
1067,3492
1068,5629
1069,47752
1070,3960
1071,4552
1072,6361
1073,5218
1074,5480
1075,5144
1076,3890
1077,4431
1078,3998
1079,16490
1080,10522
1081,5922
1082,4630
1083,3604
1084,5533
1085,3805
1086,3862
1087,3334
1088,9872
1089,4189
1090,5281
1091,4680
1092,31342
1093,5311
1094,4006
1095,5872
1096,4920
1097,3560
1098,4822
1099,4050
1100,11911
1101,4740
1102,9888
1103,3296
1104,7099
1105,8248
1106,5228
1107,4234
1108,4284
1109,16175
1110,6963
1111,4782
1112,5246
1113,4573
1114,4029
1115,5843
1116,4698
1117,3839
1118,3450
1119,4462
1120,7091
1121,4046
1122,3355
1123,3398
1124,3960
1125,4436
1126,3955
1127,4772
1128,5453
1129,4385
1130,5224
1131,4572
1132,3900
1133,3517
1134,5359
1135,8212
1136,5964
1137,3714
1138,7002
1139,3959
1140,10467
1141,5337
1142,4662
1143,3734
1144,4655
1145,5415
1146,6008
1147,3593
1148,11176
1149,7647
1150,3593
1151,3749
1152,13155
1153,3685
1154,3705
1155,5193
1156,5954
1157,3608
1158,3556
1159,4002
1160,7261
1161,4368
1162,9059
1163,3629
1164,4659
1165,3416
1166,3637
1167,5160
1168,7206
1169,3931
1170,4660
1171,4075
1172,4325
1173,5331
1174,4402
1175,69135
1176,24622
1177,10554
1178,4711
1179,3592
1180,5799
1181,6792
1182,18863
1183,5025
1184,7509
1185,5051
1186,4065
1187,7519
1188,21010
1189,5077
1190,3329
1191,4194
1192,4405
1193,30459
1194,3189
1195,3343
1196,4767
1197,3662
1198,4263
1199,3823
1200,25997
1201,4868
1202,4023
1203,3299
1204,4035
1205,5711
1206,4230
1207,5207
1208,344810
1209,3858
1210,4630
1211,3857
1212,4977
1213,3304
1214,5526
1215,3222
1216,8863
1217,3002
1218,3994
1219,3600
1220,191681
1221,10256
1222,4100
1223,12427
1224,6087
1225,3986
1226,4718
1227,3695
1228,681055
1229,102368
1230,6326
1231,5666
1232,4963
1233,7731
1234,3583
1235,8368
1236,3677
1237,7068
1238,15994
1239,3748
1240,261717
1241,3231
1242,52626
1243,4021
1244,3928
1245,4762
1246,4298
1247,4050
1248,5877
1249,2740
1250,6862
1251,3907
1252,12759
1253,4121
1254,17830
1255,3566
1256,5409
1257,3812
1258,6274
1259,3166
1260,61622
1261,6747
1262,4154
1263,3316
1264,8690
1265,3914
1266,5203
1267,4028
1268,16266
1269,4178
1270,4038
1271,6038
1272,6536
1273,2651
1274,79296
1275,89244
1276,5278
1277,5230
1278,3326
1279,2469
1280,25929
1281,314498
1282,3163
1283,3366
1284,4447
1285,3890
1286,5602
1287,3391
1288,819997
1289,6090
1290,2509
1291,7119
1292,172274
1293,109482
1294,2784
1295,15659
1296,6477
1297,5454
1298,3185
1299,35872
1300,2172860
1301,27969
1302,18923
1303,4184
1304,243401
1305,3819
1306,2659
1307,2076
1308,6228
1309,20117
1310,3550
1311,6062
1312,63869
1313,4400
1314,2420177
1315,653392
1316,6278
1317,19650
1318,4139
1319,2889
1320,72924
1321,3488
1322,362447
1323,4143
1324,3450
1325,8774
1326,4895
1327,1936
1328,157511
1329,2158
1330,26850
1331,2634
1332,6271
1333,11783
1334,1417644
1335,37101
1336,9477
1337,6162
1338,651639
1339,8427
1340,53619
1341,11115
1342,4046
1343,96735
1344,116025
1345,10672
1346,3668
1347,6656
1348,848472
1349,17492
1350,359058
1351,71474
1352,20619
1353,3154
1354,2273405
1355,178580
1356,62419
1357,26840
1358,810393
1359,12727
1360,1109253
1361,2016671
1362,244578
1363,28663
1364,21163
1365,6578
1366,955410
1367,592697
1368,4185214
1369,3031
1370,5204
1371,32418
1372,614942
1373,3611
1374,63685
1375,3072
1376,11020
1377,3972
1378,6922
1379,8423
1380,4350017
1381,37100
1382,591365
1383,3521
1384,981804
1385,3483
1386,432667
1387,4392
1388,883170
1389,8815
1390,13596
1391,82535
1392,356450
1393,2445
1394,268186
1395,10015
1396,1553191
1397,91263
1398,1337417
1399,3960
1400,4451724
1401,6354
1402,55667909
1403,1584
1404,19022
1405,1950
1406,4613
1407,7983
1408,2748930
1409,2618
1410,15594
1411,1801
1412,2462320
1413,15934
1414,21784692
1415,1678
1416,122289
1417,1423
1418,1783481
1419,2072
1420,2367447
1421,1874
1422,2152
1423,2211
1424,19215
1425,9413
1426,2298
1427,918
1428,4209107
1429,10925
1430,1064473
1431,2858
1432,1106533
1433,14464
1434,1426
1435,15610
1436,92667
1437,1931
1438,1691
1439,749
1440,9526791
1441,4532
1442,4145
1443,899
1444,10579
1445,133075
1446,1463
1447,2302
1448,53115703
1449,890
1450,1685
1451,765
1452,2121871
1453,9762
1454,1777
1455,1003
1456,3621
1457,1014
1458,1043
1459,16846
1460,32772728
1461,776
1462,789
1463,455
1464,3608
1465,644
1466,381
1467,635
1468,585
1469,448
1470,731
1471,1073
1472,3892
1473,366
1474,1253
1475,895
1476,579
1477,9082
1478,524
1479,757
1480,2016
1481,923747
1482,838
1483,537
1484,672
1485,1072
1486,2282
1487,504
1488,6513
1489,1994
1490,591
1491,934
1492,547
1493,1711
1494,762
1495,924
1496,34901
1497,632
1498,462
1499,361
1500,2244
1501,406
1502,511
1503,709
1504,1152
1505,700
1506,1565
1507,471
1508,1535
1509,1643
1510,756
1511,595
1512,1696
1513,442
1514,429
1515,2168
1516,543
1517,476
1518,454
1519,1894
1520,999
1521,405
1522,1662
1523,758
1524,930
1525,583
1526,601
1527,871
1528,1113
1529,15183
1530,561
1531,417
1532,594
1533,921
1534,504
1535,1653
1536,1583
1537,396
1538,451
1539,1726
1540,3137
1541,587
1542,656
1543,683
1544,4537
1545,576
1546,657
1547,829
1548,869
1549,497
1550,783
1551,520
1552,1177
1553,611
1554,772
1555,358
1556,684
1557,593
1558,537
1559,432
1560,1217
1561,495
1562,638
1563,17204
1564,756
1565,605
1566,461
1567,636
1568,1053
1569,493
1570,427
1571,371
1572,662
1573,394
1574,600
1575,566
1576,738
1577,361
1578,515
1579,427
1580,1513
1581,1866
1582,588
1583,357
1584,1096
1585,786
1586,422
1587,438
1588,674
1589,10561
1590,581
1591,359
1592,1095
1593,466
1594,406
1595,318
1596,501
1597,328
1598,489
1599,747
1600,2959
1601,457
1602,566
1603,517
1604,767
1605,564
1606,456
1607,583
1608,811
1609,414
1610,461
1611,580
1612,690
1613,547
1614,532
1615,469
1616,787
1617,492
1618,936
1619,374
1620,917
1621,867
1622,1013
1623,410
1624,1139
1625,764
1626,598
1627,425
1628,435
1629,506
1630,513
1631,421
1632,897
1633,332
1634,412
1635,1672
1636,2900
1637,328
1638,583
1639,828
1640,1018
1641,350
1642,477
1643,396
1644,499
1645,472
1646,460
1647,344
1648,799
1649,527
1650,849
1651,438
1652,1677
1653,484
1654,385
1655,359
1656,769
1657,666
1658,465
1659,748
1660,2587
1661,409
1662,1414
1663,401
1664,1032
1665,735
1666,1502
1667,461
1668,632
1669,787
1670,585
1671,356
1672,1064
1673,2774
1674,344
1675,333
1676,878
1677,364
1678,381
1679,928
1680,1145
1681,349
1682,916
1683,402
1684,1148
1685,563
1686,424
1687,361
1688,622
1689,420
1690,568
1691,311
1692,965
1693,454
1694,326
1695,383
1696,1387
1697,329
1698,452
1699,278
1700,5487
1701,509
1702,507
1703,38937
1704,868
1705,484
1706,493
1707,365
1708,871
1709,1375
1710,1335
1711,642
1712,2614
1713,968
1714,932
1715,1022
1716,979
1717,374
1718,745
1719,713
1720,1052
1721,522
1722,471
1723,417
1724,564
1725,503
1726,373
1727,319
1728,897
1729,435
1730,382
1731,253
1732,700
1733,494
1734,445
1735,324
1736,1523
1737,363
1738,832
1739,1985
1740,1486
1741,442
1742,409
1743,324
1744,874
1745,2791
1746,484
1747,607
1748,1122
1749,375
1750,561
1751,493
1752,839
1753,365
1754,1251
1755,314
1756,480
1757,391
1758,517
1759,263
1760,1114
1761,399
1762,374
1763,351
1764,1074
1765,866
1766,478
1767,394
1768,723
1769,377
1770,515
1771,593
1772,398
1773,710
1774,378
1775,340
1776,1046
1777,380
1778,484
1779,585
1780,700
1781,455
1782,951
1783,419
1784,849
1785,10798
1786,899
1787,393
1788,512
1789,353
1790,1305
1791,337
1792,1751
1793,524
1794,756
1795,372
1796,657
1797,484
1798,431
1799,561
1800,54760
1801,305
1802,346
1803,293
1804,421
1805,492
1806,2208
1807,547
1808,815
1809,992
1810,537
1811,575
1812,517
1813,7613
1814,449
1815,587
1816,927
1817,344
1818,419
1819,283
1820,753
1821,353
1822,535
1823,957
1824,1383
1825,597
1826,682
1827,574
1828,456
1829,977
1830,618
1831,332
1832,906
1833,453
1834,481
1835,450
1836,406
1837,365
1838,438
1839,487
1840,1443
1841,501
1842,419
1843,331
1844,662
1845,379
1846,594
1847,279
1848,636
1849,420
1850,570
1851,383
1852,527
1853,528
1854,411
1855,582
1856,1153
1857,290
1858,471
1859,411
1860,1006
1861,464
1862,480
1863,375
1864,648
1865,531
1866,424
1867,292
1868,408
1869,408
1870,380
1871,344
1872,987
1873,973
1874,558
1875,839
1876,1067
1877,564
1878,351
1879,344
1880,1370
1881,1620
1882,502
1883,611
1884,697
1885,372
1886,467
1887,411
1888,1570
1889,484
1890,893
1891,500
1892,520
1893,7451
1894,487
1895,449
1896,742
1897,385
1898,400
1899,421
1900,749
1901,422
1902,449
1903,352
1904,2151
1905,676
1906,405
1907,364
1908,616
1909,759
1910,368
1911,441
1912,574
1913,346
1914,482
1915,538
1916,505
1917,381
1918,816
1919,444
1920,1793
1921,396
1922,580
1923,441
1924,600
1925,734
1926,764
1927,3826
1928,799
1929,385
1930,1555
1931,327
1932,2249
1933,8809
1934,411
1935,2270
1936,910
1937,333
1938,501
1939,274
1940,4901
1941,466
1942,548
1943,349
1944,2067
1945,368
1946,564
1947,665
1948,568
1949,991
1950,327
1951,462
1952,1036
1953,420
1954,402
1955,2434
1956,1278
1957,535
1958,1225
1959,423
1960,1678
1961,324
1962,737
1963,748
1964,424
1965,2720
1966,821
1967,386
1968,843
1969,633
1970,439
1971,370
1972,5517
1973,409
1974,479
1975,389
1976,545
1977,329
1978,499
1979,353
1980,1044
1981,3671
1982,415
1983,349
1984,680
1985,519
1986,585
1987,397
1988,449
1989,342
1990,403
1991,390
1992,729
1993,257
1994,377
1995,407
1996,671
1997,301
1998,451
1999,372
2000,710
2001,455
2002,648
2003,288
2004,521
2005,723
2006,1068
2007,550
2008,752
2009,443
2010,465
2011,290
2012,642
2013,85812
2014,439
2015,388
2016,1124
2017,1237
2018,400
2019,418
2020,903
2021,490
2022,577
2023,384
2024,759
2025,387
2026,525
2027,342
2028,479
2029,423
2030,1300
2031,325
2032,1366
2033,381
2034,453
2035,331
2036,492
2037,403
2038,339
2039,275
2040,819
2041,367
2042,456
2043,280
2044,438
2045,410
2046,302
2047,471
2048,5646
2049,281
2050,391
2051,357
2052,449
2053,505
2054,389
2055,2001
2056,631
2057,257
2058,18575
2059,260
2060,597
2061,644
2062,564
2063,358
2064,1185
2065,411
2066,352
2067,295
2068,596
2069,698
2070,520
2071,310
2072,802
2073,352
2074,460
2075,339
2076,713
2077,255
2078,289
2079,260
2080,999
2081,335
2082,523
2083,457
2084,389
2085,298
2086,1043
2087,237
2088,971
2089,297
2090,381
2091,308
2092,478
2093,16816
2094,303
2095,551
2096,587
2097,931
2098,345
2099,248
2100,621
2101,307
2102,253
2103,486
2104,688
2105,334
2106,522
2107,253
2108,1948
2109,316
2110,731
2111,258
2112,1184
2113,564
2114,293
2115,262
2116,444
2117,298
2118,598
2119,333
2120,1131
2121,263
2122,313
2123,212
2124,506
2125,325
2126,546
2127,306
2128,1216
2129,346
2130,429
2131,1484
2132,536
2133,37422
2134,266
2135,312
2136,867
2137,307
2138,405
2139,303
2140,418
2141,281
2142,394
2143,295
2144,801
2145,395
2146,407
2147,262
2148,536
2149,373
2150,325
2151,223
2152,940
2153,344
2154,332
2155,836
2156,640
2157,228
2158,311
2159,340
2160,1312
2161,212
2162,605
2163,256
2164,429
2165,309
2166,593
2167,327
2168,720
2169,495
2170,530
2171,1113
2172,406
2173,304
2174,407
2175,380
2176,4638
2177,470
2178,336
2179,287
2180,515
2181,368
2182,404
2183,170
2184,5720
2185,373
2186,561
2187,341
2188,458
2189,497
2190,423
2191,252
2192,1134
2193,362
2194,651
2195,446
2196,499
2197,314
2198,778
2199,237
2200,929
2201,399
2202,388
2203,498
2204,469
2205,622
2206,446
2207,229
2208,904
2209,361
2210,485
2211,318
2212,442
2213,3489
2214,414
2215,243
2216,731
2217,338
2218,839
2219,543
2220,703
2221,275
2222,327
2223,386
2224,1008
2225,451
2226,382
2227,217
2228,646
2229,314
2230,255
2231,357
2232,12681
2233,2364
2234,342
2235,512
2236,371
2237,906
2238,361
2239,263
2240,1503
2241,323
2242,651
2243,382
2244,863
2245,1525
2246,411
2247,282
2248,830
2249,209
2250,306
2251,257
2252,369
2253,223
2254,338
2255,336
2256,824
2257,253
2258,294
2259,227
2260,1239
2261,359
2262,867
2263,273
2264,531
2265,593
2266,538
2267,919
2268,378
2269,1295
2270,358
2271,341
2272,3089
2273,2259
2274,361
2275,834
2276,400
2277,246
2278,327
2279,310
2280,2434
2281,434
2282,391
2283,279
2284,359
2285,819
2286,2482
2287,385
2288,1150
2289,448
2290,348
2291,374
2292,806
2293,36017
2294,368
2295,1292
2296,1406
2297,213
2298,371
2299,214
2300,690
2301,66164
2302,944
2303,268
2304,1168
2305,291
2306,272
2307,461
2308,341
2309,511
2310,2031
2311,227
2312,563
2313,310
2314,276
